Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-06-22 00:00:00,131.902,131.933,131.8,131.8,131.8,0,0,0
2020-06-22 00:15:00,131.827,131.853,131.76,131.788,131.788,0,0,0
2020-06-22 00:30:00,131.792,131.934,131.763,131.902,131.902,0,0,0
2020-06-22 00:45:00,131.908,131.962,131.87,131.89,131.89,0,0,0
2020-06-22 01:00:00,131.892,131.918,131.74,131.819,131.819,0,0,0
2020-06-22 01:15:00,131.81,131.957,131.79,131.88,131.88,0,0,0
2020-06-22 01:30:00,131.893,131.93,131.79,131.881,131.881,0,0,0
2020-06-22 01:45:00,131.881,131.952,131.773,131.895,131.895,0,0,0
2020-06-22 02:00:00,131.895,132.227,131.87,132.213,132.213,0,0,0
2020-06-22 02:15:00,132.22,132.248,132.11,132.14,132.14,0,0,0
2020-06-22 02:30:00,132.124,132.244,132.08,132.212,132.212,0,0,0
2020-06-22 02:45:00,132.213,132.244,132.09,132.127,132.127,0,0,0
2020-06-22 03:00:00,132.129,132.197,132.09,132.177,132.177,0,0,0
2020-06-22 03:15:00,132.178,132.265,132.09,132.247,132.247,0,0,0
2020-06-22 03:30:00,132.231,132.321,132.18,132.226,132.226,0,0,0
2020-06-22 03:45:00,132.213,132.245,132.15,132.16,132.16,0,0,0
2020-06-22 04:00:00,132.194,132.237,132.13,132.19,132.19,0,0,0
2020-06-22 04:15:00,132.216,132.288,132.15,132.252,132.252,0,0,0
2020-06-22 04:30:00,132.249,132.298,132.18,132.23,132.23,0,0,0
2020-06-22 04:45:00,132.218,132.272,132.169,132.224,132.224,0,0,0
2020-06-22 05:00:00,132.231,132.348,132.197,132.319,132.319,0,0,0
2020-06-22 05:15:00,132.32,132.416,132.29,132.399,132.399,0,0,0
2020-06-22 05:30:00,132.409,132.511,132.377,132.42,132.42,0,0,0
2020-06-22 05:45:00,132.452,132.475,132.376,132.445,132.445,0,0,0
2020-06-22 06:00:00,132.444,132.5,132.39,132.456,132.456,0,0,0
2020-06-22 06:15:00,132.444,132.575,132.419,132.528,132.528,0,0,0
2020-06-22 06:30:00,132.532,132.535,132.41,132.464,132.464,0,0,0
2020-06-22 06:45:00,132.44,132.468,132.238,132.285,132.285,0,0,0
2020-06-22 07:00:00,132.289,132.323,132.11,132.253,132.253,0,0,0
2020-06-22 07:15:00,132.255,132.327,132.2,132.3,132.3,0,0,0
2020-06-22 07:30:00,132.302,132.433,132.2,132.427,132.427,0,0,0
2020-06-22 07:45:00,132.43,132.558,132.37,132.435,132.435,0,0,0
2020-06-22 08:00:00,132.445,132.509,132.31,132.484,132.484,0,0,0
