Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2004-06-08,875.0,900.0,875.0,887.5,438.25,99830000,0.0,0.0
2004-06-09,887.5,912.5,875.0,900.0,444.43,58858000,0.0,0.0
2004-06-10,900.0,900.0,887.5,900.0,444.43,33118000,0.0,0.0
2004-06-11,887.5,900.0,887.5,900.0,444.43,27166000,0.0,0.0
2004-06-14,900.0,900.0,875.0,887.5,438.25,31708000,0.0,0.0
2004-06-15,875.0,912.5,875.0,912.5,450.6,59524000,0.0,0.0
2004-06-16,912.5,912.5,887.5,900.0,444.43,20854000,0.0,0.0
2004-06-17,887.5,887.5,875.0,887.5,438.25,70030000,0.0,0.0
2004-06-18,875.0,887.5,875.0,887.5,438.25,52652000,0.0,0.0
2004-06-21,887.5,887.5,875.0,887.5,438.25,66374000,0.0,0.0
2004-06-22,887.5,900.0,887.5,887.5,438.25,11374000,0.0,0.0
2004-06-23,900.0,900.0,887.5,900.0,444.43,93838000,0.0,0.0
2004-06-24,900.0,900.0,887.5,900.0,444.43,38262000,0.0,0.0
2004-06-25,900.0,912.5,900.0,912.5,450.6,30862000,0.0,0.0
2004-06-28,912.5,912.5,900.0,912.5,450.6,52172000,0.0,0.0
2004-06-29,912.5,925.0,912.5,925.0,456.77,24612000,0.0,0.0
2004-06-30,925.0,937.5,912.5,937.5,462.94,58252000,0.0,0.0
2004-07-01,900.0,900.0,875.0,887.5,576.65,40618000,225.0,0.0
2004-07-02,887.5,900.0,887.5,900.0,584.77,98160000,0.0,0.0
2004-07-05,900.0,900.0,900.0,900.0,584.77,0,0.0,0.0
2004-07-06,912.5,937.5,900.0,937.5,609.14,165322000,0.0,0.0
2004-07-07,925.0,950.0,912.5,937.5,609.14,76514000,0.0,0.0
2004-07-08,937.5,950.0,925.0,937.5,609.14,56948000,0.0,0.0
2004-07-09,925.0,950.0,925.0,950.0,617.26,76228000,0.0,0.0
2004-07-12,950.0,975.0,937.5,950.0,617.26,95682000,0.0,0.0
2004-07-13,950.0,962.5,937.5,962.5,625.38,26684000,0.0,0.0
2004-07-14,950.0,950.0,925.0,937.5,609.14,48684000,0.0,0.0
2004-07-15,925.0,937.5,912.5,937.5,609.14,26978000,0.0,0.0
2004-07-16,925.0,950.0,925.0,950.0,617.26,28124000,0.0,0.0
2004-07-19,937.5,950.0,937.5,950.0,617.26,8788000,0.0,0.0
2004-07-20,937.5,950.0,937.5,950.0,617.26,33778000,0.0,0.0
2004-07-21,937.5,950.0,937.5,950.0,617.26,32484000,0.0,0.0
2004-07-22,937.5,950.0,937.5,950.0,617.26,12346000,0.0,0.0
2004-07-23,937.5,950.0,937.5,950.0,617.26,3134000,0.0,0.0
2004-07-26,937.5,937.5,912.5,937.5,609.14,103530000,0.0,0.0
2004-07-27,925.0,937.5,912.5,937.5,609.14,50800000,0.0,0.0
2004-07-28,937.5,937.5,925.0,937.5,609.14,34504000,0.0,0.0
2004-07-29,937.5,937.5,925.0,937.5,609.14,11590000,0.0,0.0
2004-07-30,937.5,937.5,925.0,937.5,609.14,44822000,0.0,0.0
2004-08-02,925.0,937.5,925.0,925.0,601.01,5402000,0.0,0.0
2004-08-03,925.0,950.0,925.0,937.5,609.14,65200000,0.0,0.0
2004-08-04,937.5,950.0,937.5,950.0,617.26,50932000,0.0,0.0
