Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2003-12-01,4911.2998,5003.6001,4909.3999,4947.3999,4947.3999,0,0,0
2004-01-01,4966.7998,5036.6001,4887.2998,4991.8999,4991.8999,0,0,0
2004-02-01,4991.8999,5069.6001,4946.3999,4963.2002,4963.2002,0,0,0
2004-03-01,4963.2002,5174.3999,4940.5,5122.1001,5122.1001,0,0,0
2004-04-01,5122.1001,5235.8999,5065.0,5094.2998,5094.2998,0,0,0
2004-05-01,5094.2998,5548.2998,5074.6001,5453.7002,5453.7002,0,0,0
2004-06-01,5454.0,5607.2998,5403.3999,5476.2002,5476.2002,0,0,0
2004-07-01,5476.0,5493.6001,5173.2002,5305.1001,5305.1001,0,0,0
2004-08-01,5305.1001,5482.2998,5259.2002,5472.3999,5472.3999,0,0,0
2004-09-01,5472.0,5494.1001,5296.8999,5429.7002,5429.7002,0,0,0
2004-10-01,5430.5,5479.2002,5361.1001,5445.7998,5445.7998,0,0,0
2004-11-01,5446.8999,5516.5,5392.6001,5507.5,5507.5,0,0,0
2004-12-01,5507.3999,5749.5,5479.2998,5735.3999,5735.3999,0,0,0
2005-01-01,5735.3999,5780.0,5552.8999,5593.5,5593.5,0,0,0
2005-02-01,5593.3999,5709.2002,5589.8999,5700.0,5700.0,0,0,0
2005-03-01,5699.2998,5801.6001,5687.3999,5732.0,5732.0,0,0,0
2005-04-01,5733.2002,5949.2998,5680.1001,5823.3999,5823.3999,0,0,0
2005-05-01,5823.3999,5841.6001,5672.5,5705.7002,5705.7002,0,0,0
2005-06-01,5706.2998,5791.5,5694.5,5784.8999,5784.8999,0,0,0
2005-07-01,5794.1001,5938.5,5729.6001,5887.7002,5887.7002,0,0,0
2005-08-01,5885.5,6447.5,5773.2998,5904.7998,5904.7998,0,0,0
2005-09-01,5904.8999,6285.1001,5899.1001,6076.5,6076.5,0,0,0
2005-10-01,6076.5,6118.7998,5878.7998,5971.3999,5971.3999,0,0,0
2005-11-01,5972.6001,6011.5,5816.2998,5914.6001,5914.6001,0,0,0
2005-12-01,5914.5,5979.8999,5682.0,5895.5,5895.5,0,0,0
2006-01-01,5895.5,5917.8999,70.461,5761.7002,5761.7002,0,0,0
2006-02-01,5762.0,5782.2002,5591.8999,5698.3999,5698.3999,0,0,0
2006-03-01,5698.2002,5731.3999,5531.7002,5589.5,5589.5,0,0,0
2006-04-01,5589.5,5655.7998,5491.5,5548.6001,5548.6001,0,0,0
2006-05-01,5548.2002,5925.3999,5519.7002,5869.2998,5869.2998,0,0,0
2006-06-01,5869.2998,5958.0,5805.0,5823.7002,5823.7002,0,0,0
2006-07-01,5827.6001,5888.0,5699.7998,5748.8999,5748.8999,0,0,0
2006-08-01,5748.8999,5823.3999,5716.0,5788.2998,5788.2998,0,0,0
2006-09-01,5788.5,5849.8999,5700.7002,5796.3999,5796.3999,0,0,0
2006-10-01,5796.3999,5866.7002,5766.3999,5835.1001,5835.1001,0,0,0
2006-11-01,5835.3999,5958.7002,5801.8999,5947.0,5947.0,0,0,0
2006-12-01,5943.2002,5954.1001,5829.8999,5853.8999,5853.8999,0,0,0
2007-01-01,5853.8999,5938.8999,5825.7002,5879.7002,5879.7002,0,0,0
2007-02-01,5880.2998,5972.6001,5853.1001,5965.2002,5965.2002,0,0,0
2007-03-01,5964.8999,6058.2002,5951.6001,5984.7002,5984.7002,0,0,0
2007-04-01,5984.7002,6043.0,5943.0,5989.7002,5989.7002,0,0,0
2007-05-01,5989.3999,6010.3999,5686.7002,5767.0,5767.0,0,0,0
2007-06-01,5767.0,5938.7002,5707.6001,5903.5,5903.5,0,0,0
2007-07-01,5903.5,6086.6001,5882.5,6074.8999,6074.8999,0,0,0
2007-08-01,6076.2998,6211.7002,6050.6001,6202.7998,6202.7998,0,0,0
2007-09-01,6202.7998,6229.7998,6051.2998,6117.1001,6117.1001,0,0,0
2007-10-01,6116.5,6286.3999,6110.0,6273.6001,6273.6001,0,0,0
2007-11-01,6274.5,6548.0,6192.2002,6486.1001,6486.1001,0,0,0
2007-12-01,6486.1001,6589.7998,6379.2998,6579.6001,6579.6001,0,0,0
2008-01-01,6579.6001,6674.2998,6491.7002,6497.7002,6497.7002,0,0,0
2008-02-01,6498.2998,6596.8999,6413.8999,6487.1001,6487.1001,0,0,0
2008-03-01,6486.5,6745.0,6453.6001,6691.1001,6691.1001,0,0,0
2008-04-01,6682.2002,6921.0,6608.2002,6892.2002,6892.2002,0,0,0
2008-05-01,6937.7002,6965.2002,6679.2002,6846.2002,6846.2002,0,0,0
2008-06-01,6851.2998,6903.7998,6701.1001,6764.0,6764.0,0,0,0
2008-07-01,6732.2002,6833.2002,6625.2998,6656.7002,6656.7002,0,0,0
2008-08-01,6546.0,6566.2002,6440.2998,6478.5,6478.5,0,0,0
2008-09-01,6480.2002,6767.1001,6357.0,6609.2998,6609.2998,0,0,0
2008-10-01,6607.0,7432.2002,6455.6001,7410.8999,7410.8999,0,0,0
2008-11-01,7410.8999,8479.7998,7030.0,8441.5996,8441.5996,0,0,0
2008-12-01,8440.0,8450.5996,7159.7998,7793.7998,7793.7998,0,0,0
2009-01-01,7793.7998,7794.7002,2351.6001,7517.7002,7517.7002,0,0,0
2009-02-01,7517.7002,7946.8999,7456.0,7793.0,7793.0,0,0,0
2009-03-01,7793.0,7948.8999,7512.2002,7614.5,7614.5,0,0,0
2009-04-01,7615.0,7672.2998,7062.1001,7220.7002,7220.7002,0,0,0
2009-05-01,7221.2998,7360.5,6970.2002,7051.6001,7051.6001,0,0,0
2009-06-01,7051.6001,7206.6001,6813.2998,7029.8999,7029.8999,0,0,0
2009-07-01,7029.5,7060.2998,6790.2998,6790.2998,6790.2998,0,0,0
2009-08-01,6790.7998,7005.7998,6743.6001,7005.7998,7005.7998,0,0,0
2009-09-01,7000.7002,7036.7998,6680.2002,6832.3999,6832.3999,0,0,0
2009-10-01,6866.0,6895.0,6682.7998,6859.2998,6859.2998,0,0,0
2009-11-01,6859.2998,6909.3999,6688.7998,6767.2002,6767.2002,0,0,0
2009-12-01,6768.2002,6992.2002,6672.1001,6710.8999,6710.8999,0,0,0
2010-01-01,6710.8999,6745.8999,6562.7002,6633.3999,6633.3999,0,0,0
2010-02-01,6558.7998,6718.5,6262.6001,6642.5,6642.5,0,0,0
2010-03-01,6641.6001,6734.2002,6327.6001,6504.2998,6504.2998,0,0,0
2010-04-01,6503.6001,6660.7998,6390.5,6588.2002,6588.2002,0,0,0
2010-05-01,6588.2002,6729.1001,6372.6001,6632.6001,6632.6001,0,0,0
2010-06-01,6632.3999,6654.6001,6423.8999,6461.7998,6461.7998,0,0,0
2010-07-01,6461.0,6642.8999,6349.0,6554.8999,6554.8999,0,0,0
2010-08-01,6554.8999,6669.7998,6498.3999,6640.7002,6640.7002,0,0,0
