Datetime,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2020-05-07 04:00:00,181.2,181.2,181.2,181.2,181.2,0.0,0.0,0.0
2020-05-07 06:00:00,181.2,181.2,181.19,181.19,181.19,0.0,0.0,0.0
2020-05-07 07:00:00,181.3,181.75,180.5,181.7,181.7,0.0,0.0,0.0
2020-05-07 08:00:00,181.53,182.45,181.0,182.03,182.03,0.0,0.0,0.0
2020-05-07 09:00:00,182.29,182.41,181.85,181.9,181.9,0.0,0.0,0.0
2020-05-07 09:30:00,181.75,184.6,181.71,184.1,184.1,2893891.0,0.0,0.0
2020-05-07 10:30:00,184.12,184.98,183.49,183.9,183.9,1207951.0,0.0,0.0
2020-05-07 11:30:00,183.91,184.7,183.46,184.17,184.17,891179.0,0.0,0.0
2020-05-07 12:30:00,184.17,184.5,183.43,184.26,184.26,788175.0,0.0,0.0
2020-05-07 13:30:00,184.24,184.44,183.04,183.39,183.39,691343.0,0.0,0.0
2020-05-07 14:30:00,183.38,183.61,182.24,182.59,182.59,822748.0,0.0,0.0
2020-05-07 15:30:00,182.58,182.9,181.88,182.74,182.74,1151872.0,0.0,0.0
2020-05-07 16:00:00,182.72,183.47,182.5,182.72,182.72,0.0,0.0,0.0
2020-05-07 17:00:00,182.72,183.3,182.72,183.0,183.0,0.0,0.0,0.0
2020-05-07 18:00:00,182.81,182.81,182.72,182.72,182.72,0.0,0.0,0.0
2020-05-07 19:00:00,183.35,183.47,183.35,183.47,183.47,0.0,0.0,0.0
2020-05-08 05:00:00,185.0,185.0,185.0,185.0,185.0,0.0,0.0,0.0
2020-05-08 07:00:00,185.02,185.02,184.5,184.88,184.88,0.0,0.0,0.0
2020-05-08 08:00:00,184.78,185.09,183.17,185.0,185.0,0.0,0.0,0.0
2020-05-08 09:00:00,184.82,185.83,184.69,185.75,185.75,0.0,0.0,0.0
2020-05-08 09:30:00,185.03,185.32,183.62,184.58,184.58,1463386.0,0.0,0.0
2020-05-08 10:30:00,184.58,184.82,183.71,184.62,184.62,750440.0,0.0,0.0
2020-05-08 11:30:00,184.61,185.4,184.57,184.95,184.95,725373.0,0.0,0.0
2020-05-08 12:30:00,184.94,185.75,184.46,184.55,184.55,721348.0,0.0,0.0
